Step:  26/100Loss: 5.96620ROC-AUC Score: 0.757Average Precision: 0.782Total-Time: 6
Step:  28/100Loss: 5.85749ROC-AUC Score: 0.764Average Precision: 0.790Total-Time: 7
Step:  30/100Loss: 5.75805ROC-AUC Score: 0.768Average Precision: 0.796Total-Time: 7
Step:  32/100Loss: 5.66755ROC-AUC Score: 0.773Average Precision: 0.800Total-Time: 8
Step:  34/100Loss: 5.58466ROC-AUC Score: 0.778Average Precision: 0.805Total-Time: 8
Step:  36/100Loss: 5.50863ROC-AUC Score: 0.784Average Precision: 0.811Total-Time: 9
Step:  38/100Loss: 5.43929ROC-AUC Score: 0.789Average Precision: 0.816Total-Time: 9
Step:  40/100Loss: 5.37586ROC-AUC Score: 0.794Average Precision: 0.821Total-Time: 10
Step:  42/100Loss: 5.31748ROC-AUC Score: 0.797Average Precision: 0.824Total-Time: 10
Step:  44/100Loss: 5.26404ROC-AUC Score: 0.800Average Precision: 0.827Total-Time: 11
Step:  46/100Loss: 5.21518ROC-AUC Score: 0.803Average Precision: 0.829Total-Time: 11
Step:  48/100Loss: 5.17025ROC-AUC Score: 0.805Average Precision: 0.832Total-Time: 12
Step:  50/100Loss: 5.12868ROC-AUC Score: 0.807Average Precision: 0.834Total-Time: 12
Step:  52/100Loss: 5.09006ROC-AUC Score: 0.809Average Precision: 0.835Total-Time: 13
Step:  54/100Loss: 5.05413ROC-AUC Score: 0.810Average Precision: 0.837Total-Time: 13
Step:  56/100Loss: 5.02067ROC-AUC Score: 0.812Average Precision: 0.838Total-Time: 14
Step:  58/100Loss: 4.98943ROC-AUC Score: 0.813Average Precision: 0.840Total-Time: 14
Step:  60/100Loss: 4.96017ROC-AUC Score: 0.814Average Precision: 0.841Total-Time: 15
Step:  62/100Loss: 4.93277ROC-AUC Score: 0.815Average Precision: 0.842Total-Time: 15
Step:  64/100Loss: 4.90703ROC-AUC Score: 0.815Average Precision: 0.842Total-Time: 16
Step:  66/100Loss: 4.88276ROC-AUC Score: 0.816Average Precision: 0.843Total-Time: 16
Step:  68/100Loss: 4.85979ROC-AUC Score: 0.816Average Precision: 0.843Total-Time: 17
Step:  70/100Loss: 4.83797ROC-AUC Score: 0.817Average Precision: 0.843Total-Time: 17
Step:  72/100Loss: 4.81722ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 18
Step:  74/100Loss: 4.79745ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 18
Step:  76/100Loss: 4.77860ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 19
Step:  78/100Loss: 4.76060ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 19
Step:  80/100Loss: 4.74336ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 20
Step:  82/100Loss: 4.72681ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 20
Step:  84/100Loss: 4.71089ROC-AUC Score: 0.817Average Precision: 0.844Total-Time: 21
Step:  86/100Loss: 4.69555ROC-AUC Score: 0.817Average Precision: 0.845Total-Time: 21
Step:  88/100Loss: 4.68076ROC-AUC Score: 0.817Average Precision: 0.845Total-Time: 22
Step:  90/100Loss: 4.66649ROC-AUC Score: 0.816Average Precision: 0.845Total-Time: 22
Step:  92/100Loss: 4.65275ROC-AUC Score: 0.816Average Precision: 0.845Total-Time: 23
Step:  94/100Loss: 4.63952ROC-AUC Score: 0.816Average Precision: 0.846Total-Time: 23
